fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.4716981,0.4588608,0.04,0.0967742,0.1243863,0.1111111,0.0519031,0.9914217,0.8129676,0.265,0.6442953,0.625
0.490566,0.5189873,0.29,0.2774194,0.1358429,0.2916667,0.2214533,0.9927567,0.7880299,0.265,0.6308725,0.625
0.4591195,0.3702532,0.18,0.1548387,0.1276596,0.2083333,0.2076125,0.9927169,0.8254364,0.27,0.6577181,0.625
0.3899371,0.278481,0.39,0.1612903,0.1260229,0.0833333,0.0484429,0.9918899,0.8753117,0.345,0.738255,0.75
0.4716981,0.2405063,0.57,0.1483871,0.1734861,0.0694444,0.0415225,0.9923881,0.8379052,0.275,0.7651007,0.75
0.4213836,0.4810127,0.02,0.116129,0.1276596,0.0833333,0.0415225,0.9923383,0.8852868,0.315,0.6677852,0.375
0.427673,0.5126582,0.05,0.1290323,0.1145663,0.0833333,0.0484429,0.9919597,0.8753117,0.33,0.7248322,0.75
0.4716981,0.2405063,0.57,0.1483871,0.1734861,0.0694444,0.0415225,0.9923881,0.8379052,0.275,0.7651007,0.75
0.4465409,0.1708861,0.6,0.1354839,0.1211129,0.2361111,0.0865052,0.9944704,0.8428928,0.36,0.7114094,0.75
0.4968553,0.1139241,0.4,0.116129,0.101473,0.0972222,0.0692042,0.9904453,0.8179551,0.35,0.7449664,0.625
0.4025157,0.2278481,0.21,0.1419355,0.0769231,0.3611111,0.16609,0.992946,0.8653367,0.385,0.6510067,0.75
0.4465409,0.4367089,0.04,0.1354839,0.111293,0.2638889,0.0934256,0.9934542,0.8578554,0.335,0.6577181,0.625
0.4025157,0.5,0.04,0.1419355,0.0998363,0.1527778,0.0588235,0.9922187,0.8802993,0.325,0.6979866,0.75
0.4025157,0.3544304,0.15,0.116129,0.1276596,0.2361111,0.2249135,0.9892895,0.8304239,0.3,0.704698,0.75
0.4339623,0.5316456,0.21,0.2645161,0.1211129,0.2222222,0.2249135,0.9947494,0.8802993,0.36,0.6196866,0.75
0.4339623,0.5316456,0.21,0.2645161,0.1211129,0.2222222,0.2249135,0.9947494,0.8802993,0.36,0.6208054,0.75
0.3836478,0.2025316,0.25,0.1483871,0.1162029,0.3194444,0.200692,0.9926671,0.8528678,0.485,0.7114094,0.625
0.408805,0.335443,0.06,0.1290323,0.1031097,0.4027778,0.1522491,0.9912324,0.8428928,0.415,0.6912752,0.75
0.4654088,0.2974684,0.46,0.1419355,0.1865794,0.0972222,0.0692042,0.9928065,0.8279302,0.315,0.704698,0.625
0.4150943,0.443038,0.08,0.1677419,0.1734861,0.1944444,0.0934256,0.9929859,0.8578554,0.29,0.6845638,0.625
0.408805,0.335443,0.06,0.1290323,0.1031097,0.4027778,0.1522491,0.9912324,0.8428928,0.415,0.6912752,0.75
0.4339623,0.3037975,0.2,0.1225806,0.1342062,0.125,0.0795848,0.9921888,0.8453865,0.215,0.6073826,0.5
0.3836478,0.2025316,0.25,0.1483871,0.1162029,0.3194444,0.200692,0.9926671,0.8528678,0.485,0.7114094,0.625
0.427673,0.3037975,0.25,0.1290323,0.1243863,0.4027778,0.2110727,0.9916408,0.8329177,0.3,0.6979866,0.625
0.3773585,0.2658228,0.19,0.1290323,0.1227496,0.3055556,0.1626298,0.9915611,0.8453865,0.39,0.6711409,0.75
0.4213836,0.3037975,0.08,0.1354839,0.1047463,0.25,0.1176471,0.99186,0.8304239,0.32,0.6510067,0.625
0.427673,0.2974684,0.08,0.1419355,0.1047463,0.25,0.1314879,0.99187,0.8229426,0.325,0.6442953,0.75
0.4465409,0.335443,0.07,0.1096774,0.1162029,0.2083333,0.083045,0.9914416,0.8204489,0.33,0.7248322,0.75
0.4968553,0.1835443,0.49,0.1419355,0.1571195,0.2916667,0.2041522,0.9934741,0.8254364,0.335,0.6778523,0.75
0.4465409,0.4367089,0.08,0.1354839,0.1031097,0.5833333,0.1799308,0.992418,0.8528678,0.3,0.6845638,0.75
0.4150943,0.278481,0.09,0.1419355,0.1031097,0.125,0.0622837,0.990784,0.8528678,0.345,0.7583893,0.75
0.3836478,0.4462025,0.1,0.1806452,0.1325696,0.1805556,0.0968858,0.9926471,0.8977556,0.33,0.6845638,0.625
0.4528302,0.335443,0.13,0.1290323,0.0949264,0.25,0.0761246,0.9920693,0.8004988,0.34,0.6644295,0.75
0.5031447,0.2468354,0.3,0.1225806,0.1211129,0.4444444,0.2906574,0.993504,0.8453865,0.305,0.6040268,0.625
0.4150943,0.3544304,0.14,0.1548387,0.1047463,0.1805556,0.100346,0.9903157,0.8528678,0.31,0.7852349,0.875
0.4402516,0.3481013,0.13,0.1419355,0.1227496,0.2083333,0.1211073,0.9922386,0.8379052,0.295,0.6510067,0.75
0.3836478,0.335443,0.08,0.1225806,0.1260229,0.3333333,0.1557093,0.9916209,0.8977556,0.34,0.6912752,0.75
0.3396226,0.3670886,0.08,0.1225806,0.096563,0.2777778,0.1072664,0.9911825,0.872818,0.32,0.6845638,0.75
0.3899371,0.4050633,0.09,0.1612903,0.1325696,0.2083333,0.0899654,0.9917206,0.8902743,0.315,0.8053691,0.625
0.4528302,0.2468354,0.32,0.116129,0.106383,0.4722222,0.2076125,0.9934741,0.8628429,0.39,0.6644295,0.625
0.3899371,0.3291139,0.08,0.283871,0.1162029,0.1527778,0.1107266,0.9927966,0.8877805,0.315,0.7785235,0.75
0.4654088,0.1582278,0.29,0.1419355,0.0883797,0.2638889,0.1695502,0.9929958,0.8478803,0.38,0.7315436,0.875
0.4213836,0.5411392,0.02,0.1225806,0.1047463,0.4027778,0.1314879,0.991063,0.8229426,0.28,0.7214765,0.75
0.6981132,0.278481,0.42,0.1419355,0.1047463,0.1944444,0.0657439,0.9939125,0.8104738,0.285,0.6979866,0.75
0.5283019,0.2341772,0.43,0.1483871,0.1031097,0.1666667,0.0657439,0.9918401,0.7905237,0.405,0.7516779,0.875
0.408805,0.3987342,0.33,0.116129,0.096563,0.2222222,0.0968858,0.9916508,0.8379052,0.32,0.6778523,0.75
0.4402516,0.3607595,0.02,0.1290323,0.1178396,0.2361111,0.0899654,0.9920892,0.8379052,0.305,0.6845638,0.625
0.3962264,0.3797468,0.1,0.1032258,0.0785597,0.1666667,0.0899654,0.9894091,0.8852868,0.255,0.8120805,0.625
0.7044025,0.2531646,0.5,0.1290323,0.1620295,0.2638889,0.1730104,0.9941615,0.7730673,0.29,0.6979866,0.625
0.4654088,0.2278481,0.3,0.116129,0.1211129,0.2361111,0.083045,0.9905349,0.80798,0.35,0.7651007,1
0.4465409,0.4303797,0,0.1483871,0.1423895,0.2361111,0.0899654,0.9941615,0.8603491,0.265,0.6375839,0.625
0.4465409,0.4240506,0,0.1483871,0.1358429,0.25,0.0934256,0.9940121,0.8578554,0.27,0.6308725,0.625
0.3962264,0.4303797,0.01,0.2387097,0.1685761,0.4444444,0.1868512,0.9921988,0.8753117,0.33,0.7583893,0.75
0.4591195,0.4651899,0,0.1419355,0.1309329,0.25,0.0968858,0.9939822,0.8503741,0.3,0.6308725,0.625
0.4150943,0.5411392,0.02,0.1548387,0.101473,0.2083333,0.0795848,0.9926073,0.882793,0.3,0.738255,0.75
0.4402516,0.3544304,0.17,0.1096774,0.106383,0.2083333,0.083045,0.9914814,0.8578554,0.34,0.7080537,0.875
0.4150943,0.556962,0.04,0.1419355,0.1080196,0.1666667,0.0692042,0.9926969,0.8802993,0.28,0.6644295,0.625
0.4150943,0.5411392,0.02,0.1548387,0.101473,0.2083333,0.0795848,0.9926073,0.882793,0.3,0.738255,0.75
0.4339623,0.3987342,0.33,0.4322581,0.3846154,0.9166667,0.3979239,0.9942014,0.8029925,0.28,0.6375839,0.625
0.490566,0.3797468,0.26,0.1290323,0.1309329,0.4305556,0.4532872,0.9925575,0.8004988,0.26,0.6644295,0.625
0.490566,0.3797468,0.26,0.1290323,0.1309329,0.4305556,0.4532872,0.9925575,0.8004988,0.26,0.6644295,0.625
0.490566,0.3797468,0.26,0.1290323,0.1309329,0.4305556,0.4532872,0.9925575,0.8004988,0.26,0.6644295,0.625
0.4528302,0.4398734,0.13,0.1290323,0.1243863,0.1666667,0.0692042,0.9918003,0.8204489,0.27,0.6778523,0.625
0.4528302,0.4398734,0.13,0.1290323,0.1243863,0.1666667,0.0692042,0.9918003,0.8204489,0.27,0.6778523,0.625
0.4528302,0.4398734,0.13,0.1290323,0.1243863,0.1666667,0.0692042,0.9918003,0.8204489,0.27,0.6778523,0.625
0.4213836,0.4240506,0.02,0.1225806,0.0998363,0.3611111,0.1453287,0.9912324,0.8453865,0.41,0.7315436,0.75
0.4213836,0.1012658,0.64,0.1354839,0.096563,0.3333333,0.1799308,0.9912822,0.8329177,0.355,0.7516779,0.75
0.4528302,0.4398734,0.13,0.1290323,0.1243863,0.1666667,0.0692042,0.9918003,0.8204489,0.27,0.6778523,0.625
0.4402516,0.3544304,0.13,0.1032258,0.1260229,0.3472222,0.1453287,0.9926272,0.8329177,0.295,0.6174497,0.625
0.3899371,0.3227848,0.14,0.1225806,0.091653,0.2083333,0.1176471,0.9903058,0.8678304,0.285,0.7718121,0.75
0.4025157,0.2278481,0.53,0.1419355,0.3764321,0.2638889,0.1211073,0.9897478,0.840399,0.465,0.8322148,0.75
0.4025157,0.2405063,0.14,0.1419355,0.0621931,0.2083333,0.0865052,0.9914814,0.8578554,0.325,0.7449664,0.75
0.4591195,0.4367089,0.32,0.1419355,0.1129296,0.4861111,0.3598616,0.9926571,0.8304239,0.255,0.6375839,0.625
0.3773585,0.3670886,0.2,0.1548387,0.1227496,0.2083333,0.1730104,0.9910132,0.8927681,0.335,0.8389262,0.75
0.3522013,0.1962025,0.78,0.8967742,0.1211129,0.3194444,0.3183391,0.9931054,0.8453865,0.24,0.704698,0.75
0.4716981,0.3291139,0.4,0.1419355,0.0981997,0.1666667,0.0692042,0.9910829,0.8129676,0.32,0.7919463,0.75
0.5031447,0.1898734,0.63,0.1032258,0.1325696,0.2222222,0.100346,0.9922187,0.8229426,0.39,0.7248322,0.75
0.3899371,0.443038,0.15,0.3290323,0.1243863,0.1805556,0.0934256,0.9925575,0.882793,0.3,0.7986577,0.75
0.427673,0.4240506,0.15,0.116129,0.193126,0.1805556,0.0692042,0.9917405,0.8528678,0.335,0.7583893,0.75
0.3899371,0.3544304,0.09,0.1096774,0.086743,0.3333333,0.1107266,0.9903656,0.882793,0.3,0.7583893,0.625
0.4654088,0.221519,0.33,0.1548387,0.111293,0.125,0.0899654,0.9910431,0.8379052,0.3,0.7986577,0.75
0.3899371,0.3544304,0.09,0.1096774,0.086743,0.3333333,0.1107266,0.9903656,0.882793,0.3,0.7583893,0.625
0.3836478,0.4525316,0.1,0.1677419,0.086743,0.1805556,0.0934256,0.989967,0.8902743,0.25,0.7986577,0.625
0.3899371,0.2911392,0.29,0.1354839,0.1211129,0.4444444,0.3391003,0.9921191,0.8304239,0.31,0.6577181,0.625
0.4213836,0.2025316,0.44,0.1548387,0.0998363,0.3333333,0.1176471,0.9911825,0.8204489,0.4,0.7785235,0.875
0.4528302,0.2468354,0.44,0.1677419,0.1080196,0.3055556,0.16609,0.9912822,0.8229426,0.42,0.7718121,0.75
0.4716981,0.1962025,0.41,0.1548387,0.106383,0.4722222,0.2076125,0.9912622,0.8329177,0.425,0.7651007,0.75
0.3647799,0.3860759,0.11,0.116129,0.1080196,0.25,0.0968858,0.9911726,0.8852868,0.33,0.7315436,0.75
0.4528302,0.4177215,0.33,0.1612903,0.111293,0.4722222,0.3529412,0.9904851,0.8154613,0.39,0.8590604,0.75
0.4150943,0.4588608,0.2,0.5032258,0.1194763,0.4027778,0.2733564,0.994032,0.8204489,0.27,0.6174497,0.625
0.3962264,0.3481013,0.15,0.116129,0.1260229,0.3611111,0.1211073,0.9894888,0.8279302,0.41,0.7785235,0.75
0.3396226,0.4683544,0.09,0.1096774,0.1456628,0.2222222,0.0899654,0.9903656,0.915212,0.28,0.7785235,0.75
0.3962264,0.3227848,0.13,0.1483871,0.1243863,0.4027778,0.1384083,0.9920792,0.8528678,0.375,0.738255,0.75
0.427673,0.3924051,0.08,0.1225806,0.111293,0.3888889,0.1314879,0.9928464,0.8528678,0.41,0.6375839,0.75
0.3899371,0.3797468,0.08,0.1290323,0.1472995,0.4444444,0.1522491,0.9912423,0.8603491,0.29,0.704698,0.625
0.3710692,0.3481013,0.1,0.1419355,0.101473,0.5416667,0.1764706,0.9914615,0.8778055,0.38,0.7516779,0.75
0.3962264,0.3227848,0.13,0.1483871,0.1243863,0.4027778,0.1384083,0.9920792,0.8528678,0.375,0.738255,0.75
0.3710692,0.4082278,0.12,0.1290323,0.1227496,0.4444444,0.1522491,0.9918102,0.8902743,0.355,0.6845638,0.625
0.3773585,0.1962025,0.47,0.2322581,0.1096563,0.25,0.1453287,0.9918301,0.8453865,0.33,0.738255,0.75
